uniprot_id	source_db	source_mlo	unified_mlo	source_role	unified_role	dataset_active	evidence	organism
Q58D06	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
F6QTA8	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
P48734	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
P60902	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
E1BMI6	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
Q5E9X4	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
Q3T0E7	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
P69341	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
A6H702	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
P68002	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
E1BPD7	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
F1MYW4	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
A0A140T832	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
F1MUM9	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
G3N1F5	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
E1BAG2	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
Q5E9A3	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
E1BQ37	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
A7E307	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
Q3MHR7	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
A5PJN6	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
F1N532	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
P61287	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
E1BHU1	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
E1B8K6	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
P02316	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
F1MMK3	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
F1MDU9	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
F1N5H8	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
Q08DU9	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
Q32P60	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
P0C0S4	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
F1MFN1	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
F1MMU4	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
F2Z4J7	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
Q2YDK4	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
Q28141	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
Q2KII5	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
P04272	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
G3N361	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
Q0VD10	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
P61603	DrLLPS	Nucleolus	nucleolus	Client	client	1	15635413	Bos taurus
A4FUI2	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
P0CH28	DrLLPS	Nucleolus	nucleolus	Client	client	1	12429849	Bos taurus
Q76I81	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
P02253	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
Q24JY1	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
Q5EAD6	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
Q3T0D5	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
E1BGN3	DrLLPS	Nucleolus	nucleolus	Client	client	1	20970743	Bos taurus
O62255	DrLLPS	P-body	p_body	Client	client	1	23224963;19875490	Caenorhabditis elegans
O62255	DrLLPS	P granule	p_granule	Client	client	1	23224963;19875490	Caenorhabditis elegans
O17087	DrLLPS	P granule	p_granule	Client	client	1	26912668;19875490	Caenorhabditis elegans
P90786	DrLLPS	P granule	p_granule	Client	client	1	29456100;19875490	Caenorhabditis elegans
Q21215	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	19158384	Caenorhabditis elegans
Q17345	DrLLPS	P granule	p_granule	Client	client	1	26912668;19875490	Caenorhabditis elegans
Q03605	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	21983565	Caenorhabditis elegans
G5ED39	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	20116245	Caenorhabditis elegans
Q9NDC9	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	15331665;19162001	Caenorhabditis elegans
P34808	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	19087961	Caenorhabditis elegans
Q9XW79	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	11896188	Caenorhabditis elegans
Q17339	DrLLPS	P granule	p_granule	Client	client	1	19875490;21402787	Caenorhabditis elegans
Q23529	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	14697201;19635841	Caenorhabditis elegans
Q9XU12	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	14570580;15289669;15616189;17218259	Caenorhabditis elegans
Q09248	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	15331665;15530383;17947426	Caenorhabditis elegans
H2L067	DrLLPS	P-body	p_body	Client	client	1	18439994;28381521;21402787;19875490	Caenorhabditis elegans
H2L067	DrLLPS	P granule	p_granule	Client	client	1	18439994;28381521;21402787;19875490	Caenorhabditis elegans
Q9U3A0	DrLLPS	P granule	p_granule	Client	client	1	22342905	Caenorhabditis elegans
Q93413	DrLLPS	P granule	p_granule	Client	client	1	19875490;26912668	Caenorhabditis elegans
G5EFL0	DrLLPS	P granule	p_granule	Client	client	1	19875490	Caenorhabditis elegans
O45551	DrLLPS	P granule	p_granule	Client	client	1	19875490;21402787	Caenorhabditis elegans
Q95QV8	DrLLPS	P granule	p_granule	Client	client	1	19875490	Caenorhabditis elegans
Q17353	DrLLPS	Spindle apparatus	spindle_apparatus	Client	client	1	8521491;22425160	Caenorhabditis elegans
Q9N363	DrLLPS	P-body	p_body	Client	client	1	23224963;19875490	Caenorhabditis elegans
Q9N363	DrLLPS	P granule	p_granule	Client	client	1	23224963;19875490	Caenorhabditis elegans
Q20374	DrLLPS	P granule	p_granule	Client	client	1	19875490	Caenorhabditis elegans
P34560	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	18070910	Caenorhabditis elegans
G5EBX0	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	12937278	Caenorhabditis elegans
G5ECB9	DrLLPS	P granule	p_granule	Client	client	1	19875490;21402787	Caenorhabditis elegans
Q65XX1	DrLLPS	P granule	p_granule	Client	client	1	19875490	Caenorhabditis elegans
G5EBQ3	DrLLPS	P granule	p_granule	Client	client	1	19875490	Caenorhabditis elegans
Q23359	DrLLPS	P granule	p_granule	Client	client	1	19875490;21402787	Caenorhabditis elegans
G5EC86	DrLLPS	P granule	p_granule	Client	client	1	21402787	Caenorhabditis elegans
G5EF02	DrLLPS	P granule	p_granule	Client	client	1	21402787;19875490	Caenorhabditis elegans
G5EF15	DrLLPS	P granule	p_granule	Client	client	1	19875490;21402787	Caenorhabditis elegans
P34690	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	22253783	Caenorhabditis elegans
Q8WT44	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	11683918;12006614	Caenorhabditis elegans
Q95ZK7	DrLLPS	P granule	p_granule	Client	client	1	19875490;21402787;26912668	Caenorhabditis elegans
Q966L9	DrLLPS	P granule	p_granule	Client	client	1	24523207;19875490;22342905	Caenorhabditis elegans
O01836	DrLLPS	P granule	p_granule	Client	client	1	21402787;19875490;24523207	Caenorhabditis elegans
Q95QJ7	DrLLPS	Spindle apparatus	spindle_apparatus	Client	client	1	22927044;21278743;21652650	Caenorhabditis elegans
Q03569	DrLLPS	Spindle apparatus	spindle_apparatus	Client	client	1	12730122	Caenorhabditis elegans
P45970	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	10629219;15138888;23699393	Caenorhabditis elegans
Q9XVW6	DrLLPS	Spindle apparatus	spindle_apparatus	Client	client	1	10769231	Caenorhabditis elegans
G5ECG0	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	12956951;12956952	Caenorhabditis elegans
Q9GT24	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	11371350;15665853;21497766;20059959;20144993	Caenorhabditis elegans
O02217	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	17218259	Caenorhabditis elegans
Q8I4M5	DrLLPS	P granule	p_granule	Client	client	1	19875490	Caenorhabditis elegans
Q21770	DrLLPS	P granule	p_granule	Client	client	1	19875490;29456100	Caenorhabditis elegans
Q9XVI3	DrLLPS	P granule	p_granule	Client	client	1	28645154	Caenorhabditis elegans
O62479	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	15572125;15665853;20083610;20059959;23064147	Caenorhabditis elegans
G5EFV3	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	17218259	Caenorhabditis elegans
Q17740	DrLLPS	P granule	p_granule	Client	client	1	28645154	Caenorhabditis elegans
Q9TZK8	DrLLPS	P granule	p_granule	Client	client	1	25535836	Caenorhabditis elegans
O44548	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	17339379	Caenorhabditis elegans
Q9N303	DrLLPS	P granule	p_granule	Client	client	1	19875490	Caenorhabditis elegans
H0V4U0	DrLLPS	Nucleolus	nucleolus	Client	client	1	15635413	Cavia porcellus
Q6SA05	DrLLPS	Pyrenoid matrix	pyrenoid	Client	client	1	28938114;29481573	Chlamydomonas reinhardtii
A0A2K3CV27	DrLLPS	Pyrenoid matrix	pyrenoid	Client	client	1	29481573	Chlamydomonas reinhardtii
A8IXG3	DrLLPS	Pyrenoid matrix	pyrenoid	Client	client	1	18710928	Chlamydomonas reinhardtii
A0A2K3E7A5	DrLLPS	Pyrenoid matrix	pyrenoid	Client	client	1	18710928	Chlamydomonas reinhardtii
A8J4S1	DrLLPS	Pyrenoid matrix	pyrenoid	Client	client	1	29481573	Chlamydomonas reinhardtii
A8J635	DrLLPS	Pyrenoid matrix	pyrenoid	Client	client	1	29481573	Chlamydomonas reinhardtii
Q84U22	DrLLPS	Pyrenoid matrix	pyrenoid	Client	client	1	29481573	Chlamydomonas reinhardtii
A8IIK4	DrLLPS	Pyrenoid matrix	pyrenoid	Client	client	1	29481573	Chlamydomonas reinhardtii
A0A2K3DN68	DrLLPS	Pyrenoid matrix	pyrenoid	Client	client	1	29481573	Chlamydomonas reinhardtii
A0A2K3DML6	DrLLPS	Pyrenoid matrix	pyrenoid	Client	client	1	29481573	Chlamydomonas reinhardtii
A0A2K3D5H4	DrLLPS	Pyrenoid matrix	pyrenoid	Client	client	1	29481573	Chlamydomonas reinhardtii
A8HXA9	DrLLPS	Pyrenoid matrix	pyrenoid	Client	client	1	29481573	Chlamydomonas reinhardtii
A8IL32	DrLLPS	Pyrenoid matrix	pyrenoid	Client	client	1	29481573	Chlamydomonas reinhardtii
A0A2K3E6Y0	DrLLPS	Pyrenoid matrix	pyrenoid	Client	client	1	29481573	Chlamydomonas reinhardtii
A8I3M4	DrLLPS	Pyrenoid matrix	pyrenoid	Client	client	1	29481573	Chlamydomonas reinhardtii
Q75VZ0	DrLLPS	Pyrenoid matrix	pyrenoid	Client	client	1	29481573	Chlamydomonas reinhardtii
A0A2K3DQI7	DrLLPS	Pyrenoid matrix	pyrenoid	Client	client	1	29481573	Chlamydomonas reinhardtii
A8IE32	DrLLPS	Pyrenoid matrix	pyrenoid	Client	client	1	29481573	Chlamydomonas reinhardtii
Q75VY9	DrLLPS	Pyrenoid matrix	pyrenoid	Client	client	1	29481573	Chlamydomonas reinhardtii
Q6Y682	DrLLPS	Pyrenoid matrix	pyrenoid	Client	client	1	29481573	Chlamydomonas reinhardtii
A0A0D9RS87	DrLLPS	Nuclear speckle	nuclear_speckle	Client	client	1	15358154	Chlorocebus sabaeus
A0A0D9S7U2	DrLLPS	Nuclear speckle	nuclear_speckle	Client	client	1	27992859	Chlorocebus sabaeus
B5DE31	DrLLPS	P-body	p_body	Client	client	1	30135188	Danio rerio
Q7ZTZ4	DrLLPS	Cajal body	cajal_body	Client	client	1	27858508	Danio rerio
Q8UVX0	DrLLPS	Balbiani body	balbiani_body	Client	client	1	30086300	Danio rerio
Q7ZUL7	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	29975683;24496621	Danio rerio
Q7ZUL7	DrLLPS	Spindle apparatus	spindle_apparatus	Client	client	1	29975683;24496621	Danio rerio
Q7ZUL7	DrLLPS	Balbiani body	balbiani_body	Client	client	1	29975683;24496621	Danio rerio
Q6DH13	DrLLPS	Balbiani body	balbiani_body	Client	client	1	29975683	Danio rerio
A0A0R4IAW9	DrLLPS	Balbiani body	balbiani_body	Client	client	1	24496621	Danio rerio
F1R810	DrLLPS	Microtubule	DISCARD	Client	client	1	23637620	Danio rerio
R4GEN3	DrLLPS	Balbiani body	balbiani_body	Client	client	1	30086300;24496621;28880872	Danio rerio
P20439	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	1393148;15458643;23685359	Drosophila melanogaster
A0A0B4KG66	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	14570580;15620641;17630834;22553353	Drosophila melanogaster
M9MSL4	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	19293139	Drosophila melanogaster
Q9NBD7	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	10899121;12034769;14504462;15592460;15661518;19549687	Drosophila melanogaster
Q7K3L1	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	18761010;19174464	Drosophila melanogaster
Q9VGF9	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	15640838	Drosophila melanogaster
P42124	DrLLPS	PcG body	polycomb_body	Client	client	1	28778878	Drosophila melanogaster
Q5U127	DrLLPS	P-body	p_body	Client	client	1	23224963;19301391	Drosophila melanogaster
Q5U127	DrLLPS	Sponge body	sponge_body	Client	client	1	23224963;19301391	Drosophila melanogaster
Q9XYP8	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	16476773	Drosophila melanogaster
Q9VZF5	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	9585508;11352945	Drosophila melanogaster
A0A0B4LEZ3	DrLLPS	P-body	p_body	Client	client	1	28945271	Drosophila melanogaster
Q9V727	DrLLPS	PcG body	polycomb_body	Client	client	1	28778878	Drosophila melanogaster
Q24044	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	12082076;14570580	Drosophila melanogaster
P52304	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	9730982;10629938;14570580;15640838	Drosophila melanogaster
Q7KJA9	DrLLPS	PcG body	polycomb_body	Client	client	1	28778878	Drosophila melanogaster
Q02748	DrLLPS	P-body	p_body	Client	client	1	18590813	Drosophila melanogaster
E1JJR3	DrLLPS	P-body	p_body	Client	client	1	28945271	Drosophila melanogaster
P17917	DrLLPS	PcG body	polycomb_body	Client	client	1	28778878	Drosophila melanogaster
Q24009	DrLLPS	P-body	p_body	Client	client	1	28945271;19301391	Drosophila melanogaster
Q24009	DrLLPS	Sponge body	sponge_body	Client	client	1	28945271;19301391	Drosophila melanogaster
Q9VVI2	DrLLPS	P-body	p_body	Client	client	1	28945271	Drosophila melanogaster
P48809	DrLLPS	Sponge body	sponge_body	Client	client	1	19301391	Drosophila melanogaster
Q9W1A3	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	17522156	Drosophila melanogaster
Q24117	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	21920316	Drosophila melanogaster
Q9W3N8	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	15572022	Drosophila melanogaster
P08985	DrLLPS	Histone locus body	histone_locus_body	Client	client	1	27241916	Drosophila melanogaster
P20480	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	8056842	Drosophila melanogaster
Q8I0P1	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	17452528	Drosophila melanogaster
P46150	DrLLPS	Spindle apparatus	spindle_apparatus	Client	client	1	19592131	Drosophila melanogaster
Q95RA8	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	18245354	Drosophila melanogaster
Q9VTY6	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	15458643	Drosophila melanogaster
Q2PDW6	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	18798690	Drosophila melanogaster
P39769	DrLLPS	PcG body	polycomb_body	Client	client	1	16530043	Drosophila melanogaster
P02828	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	10716925;11387220;15640838	Drosophila melanogaster
Q960Z0	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	14681690;15888542;24100293	Drosophila melanogaster
Q9VQN8	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	17452528	Drosophila melanogaster
Q9XYP7	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	16476773	Drosophila melanogaster
Q08473	DrLLPS	Sponge body	sponge_body	Client	client	1	19301391	Drosophila melanogaster
P18431	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	16570248	Drosophila melanogaster
Q24459	DrLLPS	PcG body	polycomb_body	Client	client	1	28778878	Drosophila melanogaster
A1YK02	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	15184400	Drosophila melanogaster
Q9W4H9	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	12082076	Drosophila melanogaster
Q9VB08	DrLLPS	PcG body	polycomb_body	Client	client	1	28778878	Drosophila melanogaster
P13496	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	14570580;15888542;16107559	Drosophila melanogaster
Q8IP90	DrLLPS	Sponge body	sponge_body	Client	client	1	19301391	Drosophila melanogaster
P09077	DrLLPS	PcG body	polycomb_body	Client	client	1	28778878	Drosophila melanogaster
Q95RE4	DrLLPS	P-body	p_body	Client	client	1	17942399;19301391	Drosophila melanogaster
Q95RE4	DrLLPS	Sponge body	sponge_body	Client	client	1	17942399;19301391	Drosophila melanogaster
O61267	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	12679037	Drosophila melanogaster
M9ND89	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	9477328;10444383	Drosophila melanogaster
Q9VY77	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	21402878	Drosophila melanogaster
Q9V877	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	17660552;11973304	Drosophila melanogaster
Q9VAS9	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	12970569	Drosophila melanogaster
Q9VC45	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	10073938;15888542	Drosophila melanogaster
P23257	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	1904010;18798690	Drosophila melanogaster
P26017	DrLLPS	PcG body	polycomb_body	Client	client	1	16530043	Drosophila melanogaster
A1Z8P9	DrLLPS	Spindle apparatus	spindle_apparatus	Client	client	1	15356261	Drosophila melanogaster
Q7K0E3	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	18388316	Drosophila melanogaster
A1Z8C4	DrLLPS	Histone locus body	histone_locus_body	Client	client	1	19620235	Drosophila melanogaster
M9PF20	DrLLPS	P-body	p_body	Client	client	1	17942399;26054799;28854374;28746877	Drosophila melanogaster
M9PF20	DrLLPS	Stress granule	stress_granule	Client	client	1	17942399;26054799;28854374;28746877	Drosophila melanogaster
Q9VSR3	DrLLPS	Sponge body	sponge_body	Client	client	1	19301391	Drosophila melanogaster
Q9VZ62	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	17599038;20818332	Drosophila melanogaster
Q9VVX0	DrLLPS	U body	u_body	Client	client	1	20452345	Drosophila melanogaster
Q9W1H5	DrLLPS	P-body	p_body	Client	client	1	23224963;19301391	Drosophila melanogaster
Q9W1H5	DrLLPS	Sponge body	sponge_body	Client	client	1	23224963;19301391	Drosophila melanogaster
P25159	DrLLPS	Sponge body	sponge_body	Client	client	1	19301391	Drosophila melanogaster
Q8SY33	DrLLPS	P-body	p_body	Client	client	1	23224963	Drosophila melanogaster
Q24572	DrLLPS	PcG body	polycomb_body	Client	client	1	28778878	Drosophila melanogaster
Q9VJQ6	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	15888542	Drosophila melanogaster
P48451	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	21407209;23354166	Drosophila melanogaster
A0A0B4KFL3	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	17452528	Drosophila melanogaster
O97143	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	19171756;21987638;11301255;17475495	Drosophila melanogaster
Q9VEN9	DrLLPS	P-body	p_body	Client	client	1	17942399;23224963	Drosophila melanogaster
O76932	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	9570751;11896188	Drosophila melanogaster
Q9VEZ3	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	10477755;14570580;15464854	Drosophila melanogaster
Q9VJE5	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	12034769;14570580;16051175	Drosophila melanogaster
O76906	DrLLPS	PcG body	polycomb_body	Client	client	1	28778878	Drosophila melanogaster
Q3LHL9	DrLLPS	Histone locus body	histone_locus_body	Client	client	1	27145109	Drosophila melanogaster
Q8IH18	DrLLPS	P-body	p_body	Client	client	1	24335285	Drosophila melanogaster
Q7K5N4	DrLLPS	PcG body	polycomb_body	Client	client	1	28778878	Drosophila melanogaster
Q400N2	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	14565985	Drosophila melanogaster
Q8ST83	DrLLPS	PcG body	polycomb_body	Client	client	1	28778878	Drosophila melanogaster
Q9VT70	DrLLPS	Spindle apparatus	spindle_apparatus	Client	client	1	19417004	Drosophila melanogaster
Q9VAP2	DrLLPS	Spindle apparatus	spindle_apparatus	Client	client	1	19836241	Drosophila melanogaster
Q9W1U1	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	19793918	Drosophila melanogaster
Q9VGI4	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	9044051	Drosophila melanogaster
Q9VAC8	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	17689959	Drosophila melanogaster
Q9NJG9	DrLLPS	PcG body	polycomb_body	Client	client	1	28778878	Drosophila melanogaster
Q9VCN7	DrLLPS	P-body	p_body	Client	client	1	26947065;17942399	Drosophila melanogaster
A0A0B4JD97	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	10637228	Drosophila melanogaster
A1Z6E0	DrLLPS	Sponge body	sponge_body	Client	client	1	19301391	Drosophila melanogaster
Q9W517	DrLLPS	PcG body	polycomb_body	Client	client	1	28778878	Drosophila melanogaster
Q24338	DrLLPS	PcG body	polycomb_body	Client	client	1	28778878	Drosophila melanogaster
P37276	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	15888542	Drosophila melanogaster
Q8T0S6	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	18245354	Drosophila melanogaster
Q9VQM0	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	11783007;15670212	Drosophila melanogaster
Q9VQM0	DrLLPS	Spindle apparatus	spindle_apparatus	Client	client	1	11783007;15670212	Drosophila melanogaster
Q9VI72	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	18586240;24385583	Drosophila melanogaster
Q7KSK2	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	13679514;15252134;20814910	Drosophila melanogaster
Q9VV79	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	17919907;22977736	Drosophila melanogaster
P54623	DrLLPS	Centrosome/Spindle pole body	spindle_pole_body	Client	client	1	8653793;15184400;15479719;21145741;19528326;19427213	Drosophila melanogaster
P35820	DrLLPS	PcG body	polycomb_body	Client	client	1	28778878	Drosophila melanogaster
Q9VMA3	DrLLPS	P-body	p_body	Client	client	1	28945271;20452345;17942399;19301391	Drosophila melanogaster
